ARTS_2020	Fall	2015	Computer Music	2020	Music composition taught in the context of modern computerized production methods. Technical topics include basic principles of computer sound generation, digital sound sampling, and the use of small computers for musical control of electronic instruments. Musical topics include a study of important musical works and compositional techniques of the 20th century. Student projects involve hands-on work on a variety of computer instruments and software. This course is a prerequisite for further creative work with Rensselaer’s computer music facilities.	0	4		4	Prerequisite: ARTS 1010 or permission of instructor.	Arts	ARTS
ARTS_2040	Fall	2015	Intermediate Digital Imaging	2040	Intermediate Digital Imaging is a hands-on studio course exploring the use of computer technologies in making visual art. A study of contemporary issues in digital media and photography facilitates individual innovation and experimentation. Digital imaging and input/output techniques are employed in terms of giving visual form to ideas and personal expression in private and public settings.	0	4		4	Prerequisite: ARTS 1020 or permission of instructor.	Arts	ARTS
ARTS_2060	Fall	2015	Fundamentals of Animation	2060	Fundamentals of Animation is an introduction to animation as an art form. Most of this course will be traditional assignments designed to encourage spontaneous creativity, explore animation concepts, and learn animation terminology. Assignments will build a solid foundation for entrance into Animation 1. This course will also be a historical and theoretical investigation with screenings and readings followed with discussion.	0	4		4	Prerequisites: ARTS 1020 or ARTS 1040.	Arts	ARTS
ARTS_2070	Fall	2015	Graphic Storytelling	2070	A studio arts course exploring the fundamental concepts, techniques, styles, and mechanics used in the creation of graphic narrative. Contents to be covered include the fundamentals of sequential art, the purposes and formats of storyboards, basic terminology and concepts used in storyboarding, and the applications of storyboard techniques. Key visual storytelling structures are explored for the following industry applications: comics, animated films, graphic novels, commercials, documentaries, live action feature films, and video gaming.	0	4		4	Prerequisite: ARTS 1020 or ARTS 1200 or permission of instructor.	Arts	ARTS
ARTS_2210	Fall	2015	Sculpture I	2210	A beginning sculpture course combining hands-on studio work sessions with lectures on the history and theory of sculpture practice. The studio component involves explorations of materials and techniques as tools for the enhancing of visual sensitivity and creative expression.	0	4		4	None	Arts	ARTS
ARTS_2220	Fall	2015	Fundamentals of 2-D Design	2220	An introductory course which will present basic concepts about composition, line, pictorial space, light, and color in the visual arts in order to help students develop the means for expressing visual ideas effectively. Weekly homework design projects, using both traditional and electronic media, will be complemented by in-class slide lectures, video tapes, and critiques.	0	4		4	None	Arts	ARTS
ARTS_2300	Fall	2015	Rensselaer Orchestra	2300	Readings, rehearsals, and performances of works from the standard repertoire for orchestra from the Baroque through the 20th century.	0	1		1	Prerequisite: demonstration of adequate skill in playing an orchestral instrument through audition.	Arts	ARTS
ARTS_2310	Fall	2015	Rensselaer Concert Choir	2310	Readings, rehearsals, and performances of works from the standard choral repertoire, from the Renaissance through the 20th century. Attendance is mandatory and preparation expected.	0	1		1	None	Arts	ARTS
ARTS_2320	Fall	2015	Percussion Ensemble	2320	Readings, rehearsals, and performances of works from the repertoire for percussion ensemble as well as special arrangements and original compositions, spanning the diverse styles of the genre from ragtime music and popular traditions to the classical, standard, and avant-garde. Regular attendance at rehearsals is required and preparation of music expected.	0	1		1	Prerequisite: Demonstration of adequate skills in at least some areas of percussion through formal or informal auditions.	Arts	ARTS
ARTS_2330	Fall	2015	Jazz Ensemble	2330	Readings, rehearsals, and performances of jazz compositions ranging from the traditional jazz canon to pieces from contemporary composers/arrangers.  Preparation and attendance at rehearsals and all performances expected.	0	1		1	Prerequisite: Demonstration of adequate skill through audition.	Arts	ARTS
ARTS_2340	Fall	2015	Introduction to Afro-Cuban Percussion	2340	This course is an introduction to Afro-Cuban folkloric music traditions through lecture demonstration and class participation.  The emphasis is on learning to play Afro-Cuban rhythms and percussion instruments (clave, conga, cowbell, shekere).	0	2		2	None	Arts	ARTS
ARTS_2350	Fall	2015	Chamber Music Ensemble	2350	An instrumental class that will be coached and rehearsed and will perform regularly. The larger ensemble will break up into smaller ensembles such as string quartets, woodwind quintets, trios, etc., depending on the make-up of the group, as well as into more unusual combinations that might be required to prepare 20th century repertoire. For intermediate and advanced players, entrance into the course is by authorization form/permission of instructor.	0	2		2	None	Arts	ARTS
ARTS_2360	Fall	2015	Roots of Africa Music Ensemble	2360	Roots of Africa Ensemble is a course devoted to learning and performing in African, Afro-Cuban, and New World Percussion.  Students will learn to play current music performed by the ensemble, a percussion ensemble engaged in workshop study and public performance of folkloric music, orginial works by various composers, including compositions by Dr. Eddie Ade Knowles.  Under his direction, students will learn significance of performance within folklore ensembles and how to play instruments from Africa, Cuba, and the New World.	0	1		1	Successful completeion of ARTS 2340, audition, and/or invitation by Professor Knowles.	Arts	ARTS
ARTS_2400	Fall	2015	Music Theory I	2400	This is the second of the three-course sequence in music theory and aural skills. The course covers the fundamentals of diatonic harmony and two-part species counterpoint. Aural skills include interval, scale and chord identification, rhythmic and tonal solfege, and dictation. Learning activites include weekly assignments in analysis, composition, performance and improvisation, and self-paced use of software in acquisition of aural skills.	0	4		4	Prerequisite: ARTS 1010 or permission of instructor.	Arts	ARTS
ARTS_2500	Fall	2015	History of Western Music	2500	The objective of this course is for students to be able to recognize and appreciate the stylistic elements of the major periods and composers from the earliest known music to the present. The influences on music by broad cultural and historical forces will also be explored. Beginning with the Greeks, the course will progress chronologically from the polyphonic religious music of the Middle Ages through the Renaissance, Baroque, Classical, Romantic, and modern periods.	0	4		4	None	Arts	ARTS
ARTS_2510	Fall	2015	History of Jazz	2510		1	4		4	None	Arts	ARTS
ARTS_2520	Fall	2015	World Music	2520	From “raves” to symphony hall, Indian film music to Tibetan chant, monster truck rallies to a mother’s lullaby, musical soundscapes surround us through all aspects of our daily lives. This course focuses on the study of music in or as culture. The exploration of music in human life will be comparative, using case studies from diverse world traditions and examining topics such as: ritual, media and technology, ethnicity/identity, music and dance, and musical transmission.	0	4		4	None	Arts	ARTS
ARTS_2530	Fall	2015	Art History I: From Paleolithic to Renaissance	2530	This course is a survey of the visual arts from the Paleolithic to the Renaissance era. Nearly 500 images are analyzed according to style, time, place, and character. Relationship of art to ritual, magic, religion, philosophy, literature, and music are examined. Material is presented in a form accessible to students without previous knowledge of Art History.	0	4		4	None	Arts	ARTS
ARTS_2540	Fall	2015	The Multimedia Century	2540	This course will survey the history and theory of the diverse artistic practices of the twentieth century in relation to the development of the mass media and new technologies. Topics will include the Bauhaus, Surrealism, Pop Art, and Postmodernism and will span a spectrum of media from the more traditional, such as painting and photography, to electronic and new media, such as video and digital arts. This is a communication-intensive course.	1	4		4	None	Arts	ARTS
ARTS_2560	Fall	2015	Art History II: From Renaissance to Postmodern	2560	This course explores visual art and culture from the Renaissance to the Post Modern periods. The meaning and nature of art will be placed in the context of cultural history. In addition to style, art images will be analyzed according to time, place, and character. The relationship of art to ritual, magic, architecture, the history of combat, love, humor, religion, philosophy, literature, and music will be contemplated.	0	4		4	None	Arts	ARTS
ARTS_2940	Fall	2015	Studies in the Arts	2940	Projects adapted to the needs of individual students.	0	1		6	None	Arts	ARTS
ARTS_2960	Fall	2015	ENSEMBLE CONGEROS	2960		0	1		1		Arts	ARTS
ARTS_2961	Fall	2015	GRAPHIC STORYTELLING	2961		0	4		4		Arts	ARTS
ARTS_2962	Fall	2015	INTERACTIVITY AND FLASH	2962		0	4		4		Arts	ARTS
ARTS_4010	Fall	2015	Interactive Arts Programming	4010	IAP will examine theoretical concepts of interactive media as well as develop the practical skills needed to implement these concepts using the facilities of the iEAR studios. Topics include high and low level computer programming and electronics. Students will build installations and projects, which control live performance interactions with graphics, video, and sound.	0	4		4	Prerequisites: ARTS 2010 or ARTS 2020 or permission of the instructor.	Arts	ARTS
ARTS_4020	Fall	2015	Advanced Digital 3-D Projects	4020	This studio/seminar consists of longer projects with attention to concept, process, and finish. The student will either work individually or as a member on a team and be expected to have a vision or concept they are driven to create. Some possible topics covered may include virtual environments, advanced shader networks, MEL, compositing, non photorealistic rendering, 3-D graphics programming, game engines, or motion capture.	0	4		4	Prerequisites: ARTS 4070 or permission of instructor.	Arts	ARTS
ARTS_4040	Fall	2015	Rethinking Documentary: Video Production	4040	This is a production course investigating non-traditional approaches to documentary or non-fiction film/video. Taking a broad look at what defines “documentary” media, this course will incorporate criticism with production. Students will produce a range of video works questioning conventional documentary styles, using radical and interventionist techniques. Students will study traditional documentary works including ethnographic films, cinema verité, propaganda films, “home movies,” reality TV, tabloid news, autobiographic and activist videos.	0	4		4	Prerequisite: ARTS 2010 or permission of instructor.	Arts	ARTS
ARTS_4060	Fall	2015	Animation I	4060	An introduction to the techniques and principles of computer animation with a concentration on modeling, texturing, and rendering. Students use advanced software to develop directed creative 3-D animations in a hands-on studio. Lectures, discussion, and exposure to contemporary work enable students to develop skills in this rapidly evolving field.	0	4		4	Prerequisite: ARTS 2060 or ARTS 2040 or permission of instructor.	Arts	ARTS
ARTS_4070	Fall	2015	Animation II	4070	An intermediate hands-on studio course in 3-D computer animation, in basic character animation, advanced modeling, advanced lighting, advanced rendering, dynamics, particle animation, scene description, and story building.	0	4		4	Prerequisite: ARTS 4060 or permission of instructor.	Arts	ARTS
ARTS_4080	Fall	2015	Art, Community, and Technology	4080	Through direct experience in the community, this course explores the complex roles and relationships of art, education, and technology. Students will develop a plan to work with a media arts center, community organization, or school; final teams will produce real-world arts and education projects that ultimately will be realized as significant additions to their professional portfolio.  The projects can include a range from traditional arts practice to creative writing, creative IT models, to community art and activism.	0	4		4	None	Arts	ARTS
ARTS_4090	Fall	2015	Art & Code & Interactivity	4090	This course is primarily concerned with learning how to build any interactive experience or artwork from concept to completion. It will introduce open-source, cross-platform programming libraries and tools used by artists and programmers to create interactive experiences and artworks for museum installations, festivals, VJ-ing, projection mapping, interactive experiences/artworks, and more. Then, we start to address the questions: Is code an art form? What is interactive art? Is software art?	0	4		4	Prerequisite: ARTS 1020 or permission of instructor.	Arts	ARTS
ARTS_4130	Fall	2015	New Media Theory	4130	This course asks what is really new about New Media, and looks at creative practices, theoretical discourses, and social contexts to find answers.  The course concentrates on cutting edge cultural expression using information and communication technologies.  The objective to equip students with multiple perspectives - aesthetic, communications, historical - with which to analyze, critique, and develop original concepts about the uses of new media in art and culture. This is a communication-intensive course.	1	4		4	Prerequisites:  ARTS 2500, ARTS 2530, ARTS 2540 or a 2000-level history-theory course in Audio Culture.	Arts	ARTS
ARTS_4160	Fall	2015	Advanced Computer Music Composition and Performance	4160	This course assumes knowledge and experience in computer music applications and performance. It is directed to undergraduate students as an upper-level seminar guiding your progress through the composition of a significant musical work. The class is divided between a group seminar, focusing on aesthetic, theoretical, and technical issues, and a workshop/lab in performance, computer applications and composition.	0	4		4	Prerequisite: ARTS 2020 or permission of instructor.	Arts	ARTS
ARTS_4200	Fall	2015	Advanced Drawing	4200	Advanced Drawing is designed to help students who have mastered basic drawing skills to enhance those skills and utilize them to explore visual ideas. Emphasis is placed on individual development of skills and subject matter to help students express themselves visually. Examples and studies are used from master drawings of the past to learn about the history of art and to stimulate ideas for the students’ own work.	0	4		4	Prerequisite: ARTS 1200 or permission of instructor.	Arts	ARTS
ARTS_4210	Fall	2015	Sculpture II	4210	An advanced studio course in sculpture for students who have taken Sculpture I. Students are encouraged to explore personal areas of interest and are required to develop a familiarity with the history of sculpture as well as mastering fabrication techniques.	0	4		4	Prerequisite: ARTS 2210.	Arts	ARTS
ARTS_4220	Fall	2015	Painting	4220	A painting course in opaque media such as oil or acrylic with emphasis on color interaction, composition, and pictorial design. Using sources from observation and the history of painting, students are taught to see and convey effects of color on/in 2-D pictorial space and to develop critical skills in looking at paintings.	0	4		4	Prerequisite: ARTS 1200.	Arts	ARTS
ARTS_4260	Fall	2015	Life Drawing and Anatomy for Artists	4260	Life Drawing and Anatomy for Artists is an advanced drawing class that will focus on drawing the human figure.  Students will work from live models to refine their drawing skills; clay models from anatomical texts will be made to develop a working knowledge of anatomy for artists.    Gesture, proportion, and expression of the human figure will be emphasized; general concepts of design and composition will also be presented.	0	4		4	Prerequisite: ARTS 1200.	Arts	ARTS
ARTS_4400	Fall	2015	Music Theory II	4400	A continuation of studies in harmony, analysis, and ear-training. With an introduction to orchestration and 20th century techniques, the course will culminate with an original composition.	0	4		4	Prerequisite: ARTS 2400.	Arts	ARTS
ARTS_4410	Fall	2015	Deep Listening	4410	Deep Listening is a practice created by the instructor to enhance and expand listening abilities and to encourage creative work. The class will explore different forms of listening including field recording. Each class time will involve experiential exercises, sound pieces, readings, and discussion. Musical training is not prerequisite.	0	4		4	None	Arts	ARTS
ARTS_4420	Fall	2015	Experimental Telepresence	4420	Experiemental Telepresence: investigates the INTERNET as an experimental venue for audio and video performance through improvisation and composition.  We will learn protocols for telepresence connections, connect with other institutions using a variety of media in local and co-located performances.  The seminar multimedia ensemble Tintinnabulate will be used as a resource of projects.	0	4		4	None	Arts	ARTS
ARTS_4510	Fall	2015	Experimental Game Design	4510	Experimental Game Design is an upper level studio arts course focusing on the creation of innovative, workable game prototypes using a variety of interactive multimedia. Games are considered as a new genre and are analyzed as cultural artifacts. The aesthetics of game design including character development, level design, game play experience, and delivery systems are covered. Flow, game theory, and game play gestalt are considered. Alternate gaming paradigms and emerging forms are encouraged.	0	4		4	Prerequisite: ARTS 1020 or permission of instructor.	Arts	ARTS
ARTS_4520	Fall	2015	Game Development I	4520	This class is a practical primer for anyone interested in a career in the rapidly evolving industry of video gaming. It is an intense, team-based, project-based course in which students will closely follow the actual game development cycle, with each team producing a complete PC game.	0	4		4	Prerequisite: ARTS 4060 or COGS 2520.	Arts	ARTS
ARTS_4540	Fall	2015	Game Development II	4540	This course follows Game Development I. Students work in interdisciplinary teams to create one large-scale 3D game, working from concept to public release. Projects may include games, educational games, serious games and simulations, and interactive artworks, and will focus on creative design, technical execution, and use of game design principles. The course builds on skills and knowledge in previous courses in the GSAS core, including game design, game mechanics, game programming, art, and narrative.	0	4		4	Game Development I or consent of the instructor.	Arts	ARTS
ARTS_4630	Fall	2015	Writing and Directing for Video	4630	The course introduces students to the art of writing and directing short videos, with an emphasis on generating ideas, and realizing them in a well developed final project. Major theories and principles are studied through a comparative analysis of scripts and films. Students learn to work with actors, write their own scripts, and direct videos. Two final projects – a script and a video – will integrate all of the elements covered in class. Lecture/Practicum.	0	4		4	Prerequisites: one 2000-level video and one 2000-level writing course, or permission of instructor.	Arts	ARTS
ARTS_4640	Fall	2015	Science Fictions	4640	Science Fictions is an advanced narrative video production and theory course. The class looks at thematic areas of science fiction, utopia and dystopia, paranormal and speculative fiction. ‘Speculative fiction’ is a genre that looks at the real world and extends what we know about it, building on the ‘real.’ The class has two threads: to study narrative structure and create a series of sci-fi videos; to discuss and analyze mainstream and avant-garde science fictions films and themes from early 1900s-present.	0	4		4	Prerequisite: ARTS 1030 and ARTS 2010.	Arts	ARTS
ARTS_4840	Fall	2015	Creative Seminar I	4840	This course is for senior EMAC and EART majors and is the core creative forum for the development and presentation of the senior thesis.  The course is the first part of a two-semester study provided in two seminar courses.  The focus of the course is to develop a proposal for for a written thesis and a creative project that students will execute in the second seminar and exhibit in an exhibition.	0	4		4	Senior EMAC & EART majors only.	Arts	ARTS
ARTS_4850	Fall	2015	Creative Seminar II	4850	This course is for senior EMAC and EART majors.  The goal of the Creative Seminar II is to develop and formulate ideas from Creative Seminar I into a unique project for the artists/ communicator that will demonstrate his/her independent ideas, research, writing, and design skills.  Students will develop a written thesis, creative project (e.g., art, graphic design, interaction design, music, performance), prepare and present their project in a public exhibition, and design the publicity for the show.	0	4		4	Creative Seminar I, seniors EMAC & EART majors only.	Arts	ARTS
ARTS_4860	Fall	2015	Advanced Digital Imaging	4860	This upper level studio and seminar explores individual visual arts projects contributing to thesis or dissertation development. Topics in creative personal expression in imaging, installation, digital/traditional mixed media and emerging genres will be studied drawing from issues raised in class projects. Advanced studies may include high resolution digital photography, montage, archival printing, gesture drawing, painting, assemblage, processing, stencil art, projection, and evolving genres which lead to an independent final project and web portfolio.	0	4		4	Prerequisite: one related 2000-level arts course or permission of instructor.	Arts	ARTS
ARTS_4940	Fall	2015	Studies in the Arts	4940		0	1		6	None	Arts	ARTS
ARTS_4960	Fall	2015	GAME DEVELOPMENT II	4960		0	4		4		Arts	ARTS
ARTS_4961	Fall	2015	STIPP	4961		0	2		2		Arts	ARTS
ARTS_4962	Fall	2015	EXPERIMENTAL TELEPRESENCE	4962		0	4		4		Arts	ARTS
ARTS_4963	Fall	2015	PURE PERFORMANCE	4963		0	4		4		Arts	ARTS
ARTS_4964	Fall	2015	ADV VIDEO: EXPANDED VIDEO	4964		0	4		4		Arts	ARTS
ARTS_4965	Fall	2015	AUDIO RECORDING	4965		0	4		4		Arts	ARTS
ARTS_4966	Fall	2015	SCIENCE FICTIONS	4966		0	4		4		Arts	ARTS
ARTS_4967	Fall	2015	INFLATABLE PUBLIC SCULPTU	4967		0	4		4		Arts	ARTS
ARTS_4968	Fall	2015	ECO CHIC: LIVING ART	4968		0	4		4		Arts	ARTS
ARTS_4969	Fall	2015	SENIOR CREATIVE SEMINAR I	4969		0	4		4		Arts	ARTS
ARTS_4970	Fall	2015	CREATIVE SEMINAR I	4970		0	4		4		Arts	ARTS
ARTS_4971	Fall	2015	ADV DIGITAL IMAGING	4971		0	4		4		Arts	ARTS
ARTS_4972	Fall	2015	THE ART OF SENSORY ETHNOG	4972		0	4		4		Arts	ARTS
ARTS_4973	Fall	2015	TOPICS ON MODERN ART	4973		0	4		4		Arts	ARTS
ARTS_4974	Fall	2015	HACTIVISM	4974		0	4		4		Arts	ARTS
ARTS_4990	Fall	2015	B.S. EARTS Thesis	4990	The purpose of this course is to demonstrate the student’s capacity for independent work integrating concepts and media from the full range of their studio, history and theory studies. It is a project-based class, cluminating in a written thesis paper and a public presentation of work determined by the student. This course may be taken multiple times, but is a requirement in the student’s final two semesters.	0	4		4	Prerequisite: Junior and senior EART majors only.	Arts	ARTS
ARTS_6050	Fall	2015	Rethinking Documentary: Video Production	6050	Rethinking Documentary is a graduate level production course in film and video.  Taking a broad look at what defines “documentary” media, this course incorporates criticism with production to examine key issues in the discipline, such as truth versus fiction, personal responsibility, community involvement, the efficacy of video intervention and the authority of mass media.  Students are required to produce a range of video works questioning conventional documentary styles, using radical and interventionist techniques to tell compelling or poetic stories.	0	3		3	Must be a graduate student.	Arts	ARTS
ARTS_6080	Fall	2015	Electronic Arts Practice	6080	Development and completion of individual creative projects in electronic arts with discussions and critiques of student work in a seminar format. Projects may use any of the studios and combinations of media available in the iEAR Studios. All projects will be presented or performed in public concerts, exhibitions, and installations.	0	3		3	Prerequisite: Limited to M.F.A. students in Electronic Arts.	Arts	ARTS
ARTS_6090	Fall	2015	Art & Code & Interactivity	6090	This course is primarily concerned with learning how to build any interactive experience or artwork from concept to completion. It will introduce open-source, cross-platform programming libraries and tools used by artists and programmers to create interactive experiences and artworks for museum installations, festivals, VJ-ing, projection mapping, interactive experiences/artworks, and more. Then, we start to address the questions: Is code an art form? What is interactive art? Is software art?	0	3		3	None	Arts	ARTS
ARTS_6110	Fall	2015	Electronic Arts Overview	6110	This seminar will deal with the history, theory, and creation of art, popular culture, and mass media from a contemporary perspective. Theoretical and historical texts and a spectrum of electronic arts and media will be investigated. This course is to be taken in conjunction with ARTS 6080, Electronic Arts Practice, in the first semester of graduate work in the M.F.A. program. It will support the students’ development and articulation of the aesthetic, cultural,and theoretical underpinnings of their artistic work produced in ARTS 6080 and in other studio courses.	0	3		3	Prerequisite: limited to M.F.A. students or permission of instructor.	Arts	ARTS
ARTS_6120	Fall	2015	Fieldwork as Art	6120	This course is an introduction to fieldwork and ethnographic methods in support of artistic creation. The class will guide students through interviews, participant-observation, and documentation at various field sites to produce diverse creative projects ranging from ethnographic essays to video to installations. Students will be encouraged to work on topical materials of their choice, focused on issues such as technological change, artistic subcultures, or environmentalism. Enrollment is restricted to students with graduate standing or by permission of the instructor.	0	3		3	None	Arts	ARTS
ARTS_6130	Fall	2015	New Media Theory	6130	This course asks what is really new about New Media, and looks at creative practices, theoretical discourses, and social contexts to find answers.  The course concentrates on cutting edge cultural expression using information and communication technologies. The objective is to equip students with multiple perspectives - aesthetic, communications, historical - with which to analyze, critique, and develop original concepts about the uses of new media in art and culture.	1	3		3	None	Arts	ARTS
ARTS_6160	Fall	2015	Advanced Computer Music Composition and Performance	6160	This course assumes knowledge and experience in computer music applications and performance.  It is directed to undergraduate students as an upper-level seminar guiding your progress through the composition of a significant musical work. The class is divided between a group seminar, focusing on aesthetic, theoretical, and technical issues, and a workshop/lab in performance, computer applications and composition.	0	3		3	None	Arts	ARTS
ARTS_6200	Fall	2015	Advanced Drawing	6200	ARTS 6200 focuses on advanced problem solving through a series of challenging observational drawing projects. Emphasis is placed on developing a sophisticated and convincing use of drawing language to approach traditional subject matter. As students gain greater fluency, they also gain a greater critical awareness and understanding of the artistic decision-making process.	0	3		3	None	Arts	ARTS
ARTS_6220	Fall	2015	Painting	6220	A painting course in opaque media such as oil or acrylic with emphasis on color interaction, composition, and pictorial design. Using sources from observation and the history of painting, students are taught to see and convey effects of color on/in 2-D pictorial space and to develop critical skills in looking at paintings.	0	3		3	None	Arts	ARTS
ARTS_6240	Fall	2015	Eco Chic: Living Art	6240	Eco Chic: Living Art is an upper level production and theory class about art, biology, and the study of life covering topics such as environmentalism, land art, food art, sustainable practices with art, body art, bio-art.  Part lecture, part hands-on workshop, Eco Chic encourages students to redefine and experimentally express their relationships with the varied aspects of everyday living systems and manipulating life.	0	3		3	None	Arts	ARTS
ARTS_6260	Fall	2015	Life Drawing and Anatomy for Artists	6260	Life Drawing and Anatomy for Artists is an advanced drawing class that will focus on drawing the human figure.  Students will work from live models to refine their drawing skills; clay models from anatomical texts will be made to develop a working knowledge of anatomy for artists.    Gesture, proportion, and expression of the human figure will be emphasized; general concepts of design and composition will also be presented.	0	3		3	None	Arts	ARTS
ARTS_6400	Fall	2015	Experimental Game Design	6400	Experimental Game Design is an upper level studio arts course focusing on the creation of innovation workable game prototypes using a variety of interactive media.  Games are considered as a new genre and are analyzed as cultural artifacts.  The aesthetics of game design including character development, level design, game play experience, and delivery systems are covered.  Flow, game theory, and game play gestalt are considered.  Alternate gaming paradigms and emerging forms are encouraged.	0	3		3	None	Arts	ARTS
ARTS_6410	Fall	2015	Deep Listening	6410	Deep Listening is a practice created by the instructor to enhance and expand listening abilities and to encourage creative work. The class will explore different forms of listening including field recording. Each class time will involve experiential exercises, sound pieces, readings, and discussion. Musical training is not prerequisite.	0	3		3	None	Arts	ARTS
ARTS_6420	Fall	2015	Experimental Telepresence	6420	Research, plan, create, and execute portfolio projects involoving networked improvisation, composition and performance via Internet and Internet2.  Study and use telematic technology such as Lola, JackTrip, SKYPE, mobile and other devices in performances with others in distant locations.  Participate in multimedia improvisation ensemble (Tintinnabulate) as a resource for implementing projects.	0	3		3	None	Arts	ARTS
ARTS_6570	Fall	2015	Research Methods	6570	This seminar is an investigation of creative, theoretical, and historical research methods in the interdisciplinary arts.  Students will be introduced to arts practice-based research discourses and will gain competence in writing and research techniques, conventions, and methods.  This course is a requirement for all Arts Department doctoral students.	0	3		3	None	Arts	ARTS
ARTS_6640	Fall	2015	Science Fictions	6640	Science Fictions is an advanced narrative video production and theory course. The class looks at thematic areas of science fiction, utopia and dystopia, paranormal and speculative fiction. ‘Speculative fiction’ is a genre that looks at the real world and extends what we know about it, building on the ‘real.’ The class has two threads: to study narrative structure and create a series of sci-fi videos; to discuss and analyze mainstream and avant-garde science fictions films and themes from early 1900s-present.	0	3		3	None	Arts	ARTS
ARTS_6860	Fall	2015	Advanced Digital Imaging	6860	This upper level studio and seminar explores individual visual arts projects contributing to thesis or dissertation development. Topics in creative personal expression in imaging, installation, digital/traditional mixed media and emerging genres will be studied drawing from issues raised in class projects. Advanced studies may include high resolution digital photography, montage, archival printing, gesture drawing, painting, assemblage, processing, stencil art, projection, and evolving genres which lead to an independent final project and web portfolio.	0	3		3	None	Arts	ARTS
ARTS_6900	Fall	2015	Arts Ph.D. Colloquium	6900	The Ph.D. Arts colloquium provides doctoral discourse and community for Arts at Rensselaer. The Ph.D. students will curate a series of guest speakers including artists, researchers, theoreticians, historians, and curators, to present their work at the colloquium. Related readings and writing assignments will be based on colloquium presentations. Ph.D. students are required to take the colloquium each semester until they have passed their Candidacy Exam.	0	3		3	Prerequisite: Open to Arts Ph.D. students only.	Arts	ARTS
ARTS_6940	Fall	2015	Studies in Electronic Arts	6940	Individual and collaborative projects and readings adapted to the needs of individual students at the advanced level.	0	1		6	None	Arts	ARTS
ARTS_6960	Fall	2015	RETHINKING DOCUMENTARY	6960		0	3		3		Arts	ARTS
ARTS_6961	Fall	2015	ARTS Ph.D. COLLOQUIUM	6961		0	3		3		Arts	ARTS
ARTS_6962	Fall	2015	EXPERIMENTAL TELEPRESENCE	6962		0	3		3		Arts	ARTS
ARTS_6963	Fall	2015	PURE PERFORMANCE	6963		0	3		3		Arts	ARTS
ARTS_6964	Fall	2015	ADV VIDEO: EXPANDED VIDEO	6964		0	3		3		Arts	ARTS
ARTS_6965	Fall	2015	INTERACTIVE ARTS PROGRAMM	6965		0	3		3		Arts	ARTS
ARTS_6966	Fall	2015	ART, COMMUNITY AND TECHNO	6966		0	3		3		Arts	ARTS
ARTS_6967	Fall	2015	INFLATABLE PUBLIC SCULPTU	6967		0	3		3		Arts	ARTS
ARTS_6968	Fall	2015	ADVANCED COMPUTER MUSIC	6968		0	3		3		Arts	ARTS
ARTS_6969	Fall	2015	WRITING/DIRECTING FOR VID	6969		0	3		3		Arts	ARTS
ARTS_6971	Fall	2015	ADV DIGITAL IMAGING	6971		0	3		3		Arts	ARTS
ARTS_6972	Fall	2015	THE ART OF SENSORY ETHNOG	6972		0	3		3		Arts	ARTS
ARTS_6973	Fall	2015	TOPICS IN MODERNA RT	6973		0	3		3		Arts	ARTS
ARTS_6974	Fall	2015	HACTIVISM	6974		0	3		3		Arts	ARTS
ARTS_6990	Fall	2015	Master’s Thesis	6990	Active participation in research, under the supervision of a faculty adviser, leading to a master’s thesis. Grades of S or U are assigned by the adviser each term to reflect the  student’s research progress for the given semester. Once the thesis has  been presented, approved by the adviser, and accepted by the Office of  Graduate Education, it will be archived in a standard format in the  library.	0	1		9	None	Arts	ARTS
ARTS_9990	Fall	2015	Dissertation	9990	Active participation in research, under the supervision of a faculty adviser, leading to a doctoral dissertation.  Grades of IP are assigned until the dissertation has been publicly defended, approved by the doctoral committee, and accepted by the Office of Graduate Education to be archived in a standard format in the library.  Grades will then be listed as S.	0	1		12	None	Arts	ARTS
ASTR_1530	Fall	2015	Tour of the Solar System	1530	A survey of the solar system based on recent results from ground-based observations and space probes. Topics to be covered include: the sun, moon, Venus, Mars, the giant planets, comets, and the search for life in the solar system. If ASTR 1530 is taken as a one-credit course, it will be graded satisfactory/unsatisfactory, and it cannot be counted towards the Institute’s baccalaureate requirement of 24 credits in the sciences. If ASTR 1530 is taken as a two-credit course, it will be graded in the conventional manner. If ASTR 1510 and ASTR 1530 are both taken as graded two-credit courses, they may be counted together as one four-credit elective for nonscience majors.	0	2		2	None	Astronomy	ASTR
ASTR_1960	Fall	2015	STARS, GALAXIES & THE UNI	1960		0	4		4		Astronomy	ASTR
ASTR_2050	Fall	2015	Introductory Astronomy and Astrophysics	2050	Astronomy for students with a background of college mathematics and physics. Topics include: astrophysical concepts, solar system basics, stellar astronomy and the interstellar medium, the Milky Way system, galaxies, quasars, and cosmology.	0	4		4	Corequisite: PHYS 1200.	Astronomy	ASTR
ASTR_2120	Fall	2015	Earth and Sky	2120	An introduction to astronomy from an observational perspective. Students will learn the basics of observing the night-time sky, both with the unaided eye and through telescopic observation. Observations of Earth from orbiting satellites will also be discussed. The course is suitable for nonphysics and nonscience majors as well as those committed to specialization in Astronomy. Includes evening laboratory sessions.	0	4		4	None	Astronomy	ASTR
ASTR_2940	Fall	2015	Special Projects in Astronomy	2940	Study and research in various fields of astronomy to demonstrate interest in and ability for independent work.	0	1		6	Prerequisite: Permission of instructor.	Astronomy	ASTR
